cm_end,bit_score,rfam_acc,evalue_score,cm_start,pdb_id,chain,pdb_end,pdb_start,id,description
119,77.20,RF00001,6.4e-17,1,6vyw,d,118,3,5S_rRNA,5S ribosomal RNA
119,98.60,RF00001,1.9e-22,1,7olc,3,120,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,4v9p,AB,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,5lzf,B,118,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,5tgm,3,121,1,5S_rRNA,5S ribosomal RNA
119,62.00,RF00001,5.1e-13,1,5xy3,3,118,2,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,6gzq,B1,121,5,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,6p5i,7,119,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.3e-17,1,6pc6,J,117,2,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,6xhv,2B,119,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,6xhx,1B,119,3,5S_rRNA,5S ribosomal RNA
119,63.90,RF00001,1.5e-13,1,7pio,4,108,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,1vvj,RB,119,3,5S_rRNA,5S ribosomal RNA
119,75.20,RF00001,2.1e-16,1,3g4s,9,121,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4v6f,DB,121,5,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4wzd,1J,121,5,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,5mdz,3,118,3,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,6hcj,71,119,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,6ope,YB,119,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,6sv4,YR,121,1,5S_rRNA,5S ribosomal RNA
119,83.50,RF00001,1.4e-18,1,6v3a,B,115,1,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,8g61,L7,119,1,5S_rRNA,5S ribosomal RNA
119,77.40,RF00001,5.7e-17,1,1nji,B,121,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,4v64,BA,118,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.4e-23,1,4v9l,BB,119,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.4e-23,1,4v9m,DB,119,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,5el5,1J,121,5,5S_rRNA,5S ribosomal RNA
119,60.10,RF00001,1.6e-12,1,5nrg,Y,114,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,6gsl,16,121,5,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,6n9e,2B,119,3,5S_rRNA,5S ribosomal RNA
119,83.50,RF00001,1.4e-18,1,6wu9,B,116,1,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,6zmo,L7,119,1,5S_rRNA,5S ribosomal RNA
119,63.90,RF00001,1.5e-13,1,7pai,4,108,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,7rqc,2B,119,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4w2f,BB,119,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.6e-23,1,5imr,E,121,5,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,6c5l,BB,119,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,6cfk,2B,119,3,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,6w6l,E,119,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.3e-17,1,8c8x,B,118,3,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,3j7r,7,119,1,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,5ndg,3,121,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6enf,B,118,3,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,6lsr,5,119,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,6o3m,YB,119,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6q97,3,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6szs,B,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.3e-17,1,7p3k,b,118,3,5S_rRNA,5S ribosomal RNA
119,75.20,RF00001,2.1e-16,1,3ccq,9,121,1,5S_rRNA,5S ribosomal RNA
119,111.70,RF00001,7.6e-26,1,3j79,B,119,1,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,4u3n,7,121,1,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,4ujd,A4,119,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4v5c,DB,119,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.4e-23,1,4v9q,CB,119,3,5S_rRNA,5S ribosomal RNA
119,71.60,RF00001,1.8e-15,1,4wfn,Y,121,5,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,5el7,16,121,5,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,5kpx,28,118,3,5S_rRNA,5S ribosomal RNA
119,69.40,RF00001,6.2e-15,1,5myj,BB,115,1,5S_rRNA,5S ribosomal RNA
118,91.70,RF00001,1.1e-20,1,6az3,8,118,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,6bz7,RB,119,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,6bz8,RB,119,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,6cfl,2B,119,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6osq,3,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,7jsw,2,118,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,7mpi,A3,121,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,7rqd,1B,119,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,8agu,h,121,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,8aye,b,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.3e-17,1,4u1v,DB,118,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,4u51,3,121,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,5jc9,DB,118,3,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,5lzu,7,119,1,5S_rRNA,5S ribosomal RNA
118,75.80,RF00001,1.4e-16,1,5t5h,D,118,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,6oj2,RB,119,3,5S_rRNA,5S ribosomal RNA
119,75.00,RF00001,2.3e-16,1,6s12,B,115,1,5S_rRNA,5S ribosomal RNA
119,75.00,RF00001,2.3e-16,1,6yef,B,115,1,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,7o7z,B7,119,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,7sa4,4,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,7ssd,2,118,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,8bqd,BR,121,1,5S_rRNA,5S ribosomal RNA
119,71.60,RF00001,1.8e-15,1,3dll,Z,121,5,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,3j92,7,119,1,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,4u6f,7,121,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.2e-17,1,4v7s,DB,117,2,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4v8e,AB,121,5,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.4e-23,1,4v9q,AB,119,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,5lyb,3,121,1,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,6olf,E,119,1,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,6p5j,7,119,1,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,6qzp,L7,119,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6vwl,3,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6xgf,d,118,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,4u4r,3,121,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.6e-23,1,4w4g,YB,121,5,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4wqu,AB,119,3,5S_rRNA,5S ribosomal RNA
119,77.00,RF00001,6.9e-17,1,5o61,B,116,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,5t62,B,121,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6gxo,B,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.3e-17,1,6i7v,CB,118,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.6e-23,1,6otr,RB,121,5,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6q9a,3,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6vyt,d,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6ysr,B,118,3,5S_rRNA,5S ribosomal RNA
119,75.00,RF00001,2.3e-16,1,7nhl,B,115,1,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,7osm,AB,121,1,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,8bjq,C4,121,1,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,8glp,L7,119,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,5czp,YB,119,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,5el6,1J,121,5,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,5ibb,1J,121,5,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,5mc6,BR,121,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,5zzm,M,118,3,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,7nfx,7,119,1,5S_rRNA,5S ribosomal RNA
119,63.90,RF00001,1.5e-13,1,7pas,4,108,1,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,7uqz,3,121,1,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,4u4o,3,121,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,4v55,BA,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.2e-17,1,4v7t,DB,117,2,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,5jc9,CB,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,5wdt,B,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6vys,d,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6x6t,d,118,3,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,7qvp,L7,119,1,5S_rRNA,5S ribosomal RNA
119,75.20,RF00001,2.1e-16,1,3cme,9,121,1,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,4u4z,3,121,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.3e-17,1,4v6c,BB,117,2,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,5e7k,1J,121,5,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,6frk,7,119,1,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,6m62,3,121,1,5S_rRNA,5S ribosomal RNA
119,86.60,RF00001,2.3e-19,1,7unr,B,118,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,7z34,2,121,1,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,4u3m,7,121,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4v5g,BB,121,5,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6dnc,C,118,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,6nd6,1B,119,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,6nd6,2B,119,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6wda,2,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6wdb,2,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,8akn,b,118,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4tua,YB,119,3,5S_rRNA,5S ribosomal RNA
119,71.60,RF00001,1.8e-15,1,4u67,Y,121,5,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,4v4h,DA,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,4v6m,B7,118,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.6e-23,1,4w4g,RB,121,5,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.4e-23,1,6fkr,1B,119,3,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,6olz,A4,119,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,6xqd,2B,119,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,7n2u,5,118,3,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,7qgg,E,119,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.3e-17,1,4u24,BB,118,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,6rzz,x,121,1,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,6y2l,L7,119,1,5S_rRNA,5S ribosomal RNA
119,83.50,RF00001,1.4e-18,1,7uvy,B,115,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,4v56,DA,118,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.4e-23,1,4v84,DB,119,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,5dc3,3,121,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,5j91,DB,118,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,6ylg,3,121,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,7jt1,2,118,3,5S_rRNA,5S ribosomal RNA
119,93.60,RF00001,3.6e-21,1,7qjh,L70,119,1,5S_rRNA,5S ribosomal RNA
119,77.40,RF00001,5.7e-17,1,1vq4,9,121,1,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,4u4y,7,121,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4wqy,CB,119,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,5hcr,2B,119,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,5j4c,2B,119,3,5S_rRNA,5S ribosomal RNA
116,75.90,RF00001,1.3e-16,3,5njt,V,111,1,5S_rRNA,5S ribosomal RNA
119,60.10,RF00001,1.6e-12,1,5tcu,C,114,1,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,6qt0,x,121,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6wd3,2,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,7nso,B,118,3,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,7uck,7,119,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,4v4h,BA,118,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4v8q,AB,121,5,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,5dgf,7,121,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6ot3,3,118,3,5S_rRNA,5S ribosomal RNA
119,81.60,RF00001,4.6e-18,1,6xir,3,121,1,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,6zm7,L7,119,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.3e-17,1,8c8z,B,118,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.6e-23,1,1ml5,b,121,5,5S_rRNA,5S ribosomal RNA
119,71.60,RF00001,1.8e-15,1,1nwx,9,121,5,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,4v52,BA,118,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4v8i,DB,119,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,4v8y,B7,121,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4w2e,B,119,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.6e-23,1,4yzv,YB,121,5,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4z3s,2B,119,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,5apo,7,121,1,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,5juu,D,121,1,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,5m1j,34,121,1,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,5mei,AS,121,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.4e-23,1,6bok,FB,119,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6h58,B,118,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,6o3m,RB,119,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,7cpj,B,118,3,5S_rRNA,5S ribosomal RNA
119,75.20,RF00001,2.1e-16,1,3i55,9,121,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4v5p,BB,121,5,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4wqu,CB,119,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,5tga,3,121,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,5vpo,YB,119,3,5S_rRNA,5S ribosomal RNA
119,77.30,RF00001,5.9e-17,1,5zep,B,116,3,5S_rRNA,5S ribosomal RNA
119,75.00,RF00001,2.3e-16,1,6fxc,AB,115,1,5S_rRNA,5S ribosomal RNA
119,83.50,RF00001,1.4e-18,1,6o8y,B,116,1,5S_rRNA,5S ribosomal RNA
119,71.60,RF00001,1.7e-15,1,3fwo,B,118,2,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,4v4q,DA,118,3,5S_rRNA,5S ribosomal RNA
119,93.20,RF00001,4.6e-21,1,4v8m,BD,119,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4wq1,16,121,5,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,5el7,1J,121,5,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6wdj,2,118,3,5S_rRNA,5S ribosomal RNA
119,83.50,RF00001,1.5e-18,1,6yhs,5,116,2,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,7o1c,BB,118,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,7of1,3,121,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4v6g,DB,121,5,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.4e-23,1,4zer,2B,119,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,6n8j,2,121,1,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,6qtz,x,121,1,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,6t59,74,119,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,6xhy,1B,119,3,5S_rRNA,5S ribosomal RNA
117,75.50,RF00001,1.7e-16,2,7nhn,B,113,1,5S_rRNA,5S ribosomal RNA
119,78.20,RF00001,3.4e-17,1,7q0r,3,121,1,5S_rRNA,5S ribosomal RNA
119,92.70,RF00001,6.3e-21,1,8crx,b,119,3,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,8g6j,L7,119,1,5S_rRNA,5S ribosomal RNA
119,77.40,RF00001,5.7e-17,1,2otl,9,121,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.3e-17,1,4u25,DB,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.3e-17,1,4u26,BB,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,4ybb,CB,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,7m5d,3,118,3,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,7oyd,K,119,1,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,7zjx,L7,119,1,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,7zpq,4,121,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,7zq5,a,118,3,5S_rRNA,5S ribosomal RNA
119,71.60,RF00001,1.8e-15,1,4ioc,Y,121,5,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4v6f,AB,121,5,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,5el4,1J,121,5,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,5tga,7,121,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.3e-17,1,6o9k,X,117,2,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,7oif,3,118,3,5S_rRNA,5S ribosomal RNA
119,75.20,RF00001,2.1e-16,1,3i56,9,121,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4v7z,BB,119,3,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,5lks,L7,119,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,5uyn,02,118,3,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,6ftj,v,119,1,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,6hhq,AS,121,1,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,6t4q,C4,121,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6wd5,2,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.3e-17,1,8c94,B,118,3,5S_rRNA,5S ribosomal RNA
119,103.90,RF00001,7.7e-24,1,3jbo,AB,118,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4p70,RB,119,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,4u56,7,121,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.3e-17,1,4v76,BB,117,2,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4v9s,DB,119,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,5e81,16,121,5,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,5j30,RB,119,3,5S_rRNA,5S ribosomal RNA
119,96.60,RF00001,6e-22,1,5t2a,D,120,2,5S_rRNA,5S ribosomal RNA
119,77.40,RF00001,5.4e-17,1,5v7q,B,114,2,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.6e-23,1,6oxi,RB,121,5,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6zu1,BB,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,7n31,5,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,8a3l,b,118,3,5S_rRNA,5S ribosomal RNA
119,92.70,RF00001,6.3e-21,1,8cvm,b,119,3,5S_rRNA,5S ribosomal RNA
119,77.40,RF00001,5.7e-17,1,1jj2,9,121,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.6e-23,1,4v4r,BB,121,5,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,5ndk,16,121,5,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,6hcm,72,119,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,6ztp,BB,118,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.6e-23,1,7azs,5SA,121,5,5S_rRNA,5S ribosomal RNA
119,75.20,RF00001,2.1e-16,1,1yit,9,121,1,5S_rRNA,5S ribosomal RNA
119,118.90,RF00001,1e-27,1,4uje,A4,119,1,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4v8b,DB,121,5,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4wqf,AB,119,3,5S_rRNA,5S ribosomal RNA
119,100.70,RF00001,5.5e-23,1,4wqy,AB,119,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,5gae,B,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,5j5b,DB,118,3,5S_rRNA,5S ribosomal RNA
119,83.50,RF00001,1.4e-18,1,6v3d,B,115,1,5S_rRNA,5S ribosomal RNA
119,63.90,RF00001,1.5e-13,1,7pal,4,108,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,7sso,2,118,3,5S_rRNA,5S ribosomal RNA
119,88.80,RF00001,6.5e-20,1,3j6y,5S,121,1,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.2e-17,1,4v6e,DB,117,2,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.4e-17,1,4v6r,BA,118,3,5S_rRNA,5S ribosomal RNA
119,77.20,RF00001,6.3e-17,1,4v79,BB,117,2,5S_rRNA,5S ribosomal RNA
